Publicerings-id,Konto-id,"Kontots användarnamn",Kontonamn,Beskrivning,"Varaktighet (sek)",Publiceringstid,Permalänk,Inläggstyp,Datakommentar,Datum,Visningar,Räckvidd,Gilla-markeringar,Delningar,Följer,Kommentarer,"Sparade objekt"
18105673759780605,17841401364979579,p4jamtland,"P4 Jämtland Sveriges Radio","Fatta vilken go start på dagen jag fick!? Vattengympa efter instruktioner på skärm i Brunflo. 
Tack Camilla Hammarling för grym guidning och Magnus Hansson för träningssällskap. 
Och så badmästare Henry Rengsvik för initiativet! 

/Andreas #p4jämtland",0,"01/15/2026 21:57",https://www.instagram.com/p/DTj4XmYiOaw/,"IG carousel",,Livstid,21457,9515,285,14,1,2,5
18025159640609158,17841401364979579,p4jamtland,"P4 Jämtland Sveriges Radio","Lag Norberg, som vann OS-guld i Turin för 20 år sen gör tävlingscomeback! Under senior-sm i Östersund tävlar 4/5 av det guldlaget tillsammans: Anette Norberg, Anna Le Moine, Cathrine Lindahl och Ulrika Bergman. De representerar Svegs CK, där ju allt började för Anna och Ulrika. 🥌
/Jack, #p4jämtland #curling #comeback #sm #sten",0,"01/15/2026 08:24",https://www.instagram.com/p/DTibZnfCCuj/,"IG carousel",,Livstid,14621,6403,218,2,0,4,5
18107192548709945,17841401364979579,p4jamtland,"P4 Jämtland Sveriges Radio","Bräcke SK Skidor har byggt en skicross-bana vid elljusspåret nedanför hembygdsgården, Torpet! Valter Edström demonstrerar på filmen hur banan ska tas! Stor invigning på lördagen och glada är man för det, mer skidlek = mer glädje!
/Jack, #p4jämtland #skidor #skicross #lek",0,"01/09/2026 02:39",https://www.instagram.com/p/DTSXGCeiJIH/,"IG carousel",,Livstid,18560,7675,262,7,0,0,6
18212311573311379,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","❄️ Snön vräker ner och SMHI varnar för kraftigt snöfall fram till 18 fredagkväll.

❄️ I Mullsjö hade det kommit 31-32 cm snö vid 07.30-tiden. Tog 45 min att skotta uppfarten 😅. 

❄️ Hur ser det ut där du bor? 

❄️ Kör försiktigt om du ska ut 🥰

// Pernilla",0,"01/02/2026 00:09",https://www.instagram.com/p/DTAEab1DWYt/,"IG image",,Livstid,78292,49556,816,189,21,11,43
18084667040109194,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","❄️ VACKRA VINTERLAND ❄️ 
Är du vaken? 
Godmorgon alla som jobbar eller ska ut och köra av annan anledning denna klämdag.
Klockan är halvfem.
Ta lite extra god tid på dig så att du hinner sopa trappan, borsta fram bilen, ha marginal om bussen är sen.
Det är lite halt men ännu väldigt lugnt på våra vägar. 
Vi hörs snart i P4 Jönköping. 
Om du är vaken…

/Karin som sänder morgonprogrammet denna fredagsmorgon.",0,"01/01/2026 19:37",https://www.instagram.com/p/DS_lQcSCAl7/,"IG image",,Livstid,27196,16758,412,1,11,4,5
18112371463632895,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","🎶 🎈DAGS ATT TYCKA 👍👎 IGEN! 
Nu drar årets största tycka-till-fest i gång:
Melodifestivalen 2026!
Första delfinalen är i morgon kväll och då sitter mellonörden Catarina Jansson från Hillerstorp i TV-soffan redo att tycka till i sin egen chattgrupp med likasinnade. 
Men sen blir det snack på jobbet på måndag också förstås.
För vare sig kollegorna älskar eller hatar mello så har alla en åsikt. :)

VAD TYCKER DU?

//Pernilla, reporter",0,"01/30/2026 03:09",https://www.instagram.com/p/DUIfSLujeK-/,"IG carousel",,Livstid,16407,7096,93,7,0,3,9
17871502281429296,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Allt fler vill bli begravna i en urna. 
Så många som var fjärde begravning i Sverige är idag med urna och detta ökande intresset har konstnären och keramikern Hanna Svensson i Bottnaryd märkt av.
Hon gör, efter samtal med de anhöriga, alltfler personliga urnor som på nåt sätt speglar den som går gått bort. Katter, älghorn, blommor, hästskor…
- Det är en viktig del av i själva sorgeprocessen att få göra nåt fint för den som gått bort, och gärna personligt och unikt. 

//Karin, reporter",0,"01/28/2026 04:11",https://www.instagram.com/p/DUDctT5CEYz/,"IG carousel",,Livstid,36315,16367,518,26,2,8,42
18088122647119730,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","🐀 Råttor som springer omkring i parken vid Esplanaden i Huskvarna har fått flera Huskvarnabor att reagera. 

🐀 - Vi har blivit varnade av andra hundägare att se upp vid buskarna, säger Åsa Pärson och Åsa Knutsson som själva sett råttorna. 

🐀 De bedömer storleken på råttorna till ca 10-15 cm plus svans. 

- Hemskt, säger Åsa och Åsa

// Pernilla, morgonreporter",3,"01/27/2026 01:11",https://www.instagram.com/reel/DUAio3SjamN/,"IG reel",,Livstid,36887,13792,254,189,1,26,9
18553046944056621,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Submarine strax utanför Gränna var en ikonisk mötesplats för busslastvis med ungdomar under 80-talet med disco, fester och konserter.
Innan det blev disco rymde byggnaden bland annat en taverna, bowlinghall och godisfabrik.
Med tiden förföll huset och har med åren blivit en ”skamfläck” vid E4:an. 
Men efter 50 år rivs det nu för att istället bli ett  handels- och industriområde intill E4:an.

Själv var jag här på rullskridskodisko i min ungdom och såg band som Snowstorm.
Har du varit på Submarine? 

//Karin, rullande reporter",11,"01/26/2026 09:25",https://www.instagram.com/reel/DT-2X-IjYn7/,"IG reel",,Livstid,38790,23651,393,90,10,24,31
18094854857510932,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Finns det spöken på Borgmästargården i Gränna? 
När personal skulle tackas av på kommunala fastighetsbolaget Höfab hyrdes ett medium in för att kolla ombudet fanns andar i huset som idag är Campus Gränna.
- Nja, svarar Calle Tollén, vars mormor och morfar jobbade där och vars mamma föddes i en flygel på gården.
- Morfar började här 1918 och var kvar till i början av 70-talet och han berättade aldrig om några spöken, bara om en oförklarlig röd fläck på golvet på vinden som många trodde kunde vara blod, men som morfar avfärdade med att det var nån färg bara.

Har du hört några spökhistorier från Borgmästargården i Gränna?

//Karin, rullande reporter",0,"01/26/2026 01:41",https://www.instagram.com/p/DT-B-twjQkt/,"IG carousel",,Livstid,23396,9654,121,8,1,0,4
17934461427015549,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","⛸️ Wilmer Burensjö och Vide Jabeskog går i fyran och vill kunna åka skridskor i Mullsjö. Men det finns ingen spolad is. 

🏒De tog saken i egna händer, samlade in 100 namnunderskrifter och gick ner till Mullsjö kommun. 

- Det var lite pinsamt att samla namn men vi gjorde det ändå, säger Wilmer. 

- Det är bara att gå till kommunen och säga åt dem på skarpen, säger Vide. 

🏑Nu kommer isen spolas på skolans fotbollsplan inom kort enligt kommunens kultur- och fritidschef Roger Limnell som passar på att hylla killarnas engagemang. 

- Deras engagemang är precis vad vi behöver i kommunen, säger han 

🏒🏑 Kul tycker Wilmer och Vide som vill bli bandyproffs och hockeyproffs.",54,"01/20/2026 02:02",https://www.instagram.com/reel/DTumkKwjawb/,"IG reel",,Livstid,26674,20492,546,33,12,14,18
18086319851115803,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","”Det häftigaste norrskenet jag sett”.

Det säger Jimmy Bekkevold från Nässjö som åkte till en plats utanför Forserum där det var en  lucka i molntäcket sent igårkväll. 
- Det var ett av 2000-talets kraftigaste norrsken om inte det kraftigaste, säger Jimmy som spenderade hela kvällen med att fota och att bara njuta. 
- Man såg norrsken åt alla vädersträck och även rakt upp. Helt fantastiskt. Det var så spännande med så starkt rött norrsken. Hela himlen lyste rött stundtals.

Här är en av hans bilder från kvällen.

Såg du norrskenet?

Foto:Jimmy Bekkevold",0,"01/19/2026 22:15",https://www.instagram.com/p/DTuNAzxCDpV/,"IG image",,Livstid,21771,12992,708,51,3,4,20
17991364646866173,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio",,32,"01/19/2026 01:09",https://www.instagram.com/reel/DTr8or7DQUh/,"IG reel",,Livstid,23340,15861,416,3,2,7,8
18190451467355746,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","""Sluta hota våra egna - krya Stille"".

Fansen visar under kvällens match sitt stöd till Fredrik Stillman, HV71:s assisterande sportchef som klubben igår meddelade sjukskrivit sig efter att ha drabbats av utmattningssymptom. Just hat och hot pekas ut som en del bakom sjukskrivningen.

Foto: privat",0,"01/15/2026 10:44",https://www.instagram.com/p/DTiraCkCPHT/,"IG image",,Livstid,94613,63720,3151,23,18,37,31
18191269969350700,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","För andra året i rad minskade antalet organdonationer i Sverige förra året. Det visar ny statistik som Socialstyrelsen tagit del av. 
221 avlidna blev organdonatorer under 2025 jämfört med 258 år 2023.
En nedåtgående siffra som Socialstyrelsen vill vända. 

Och det vill även Isak Gustafsson från Mullsjö. Han fick en ny lever akut 2011 och det räddade hans liv. Han uppmanar alla att gå in i organdonationsregistret på nätet och ta ställning i lugn och ro. 
Även om man säger nej till att donera så är det viktigt -  anhöriga ska inte ska behöva ta ställning till detta i en svår situation, menar Isak.

//Karin, reporter",34,"01/14/2026 02:08",https://www.instagram.com/reel/DTfK404jd2l/,"IG reel",,Livstid,38443,27455,722,74,10,31,21
17870567091508815,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","VINTER I SKEPPSBRON 
Vill du åka skridskor? Då finns det en liten is på området Skeppsbron i Jönköping att åka på. Det är Smuab (Södra Munksjön Utveckling AB) som hittar på olika aktiviteter i området i väntan på nästa etapp i byggandet.
- Vi skottar isen när det snör och spolar mer vatten när det är minusgrader, bara att komma hit. Låna ett par skridskor på Fritidsbanken om du inte har egna, sägerJenny Lagström
Projekt­samordnare och kommunikations­ansvarig på Smuab.
- I helgen var det folk här och åkte hela tiden.

/Karin, reporter",0,"01/13/2026 08:21",https://www.instagram.com/p/DTdReq0CBeZ/,"IG carousel",,Livstid,24592,11268,262,9,0,2,5
18068968964536994,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Så här ser det ut i centrala Jönköping nu.
Hur ser det ut hos dig?
Ni slår det snart om till plus och då blir det halkigt värre… 
Ta det lugnt i trafiken.

//Karin och Håkan",0,"01/13/2026 01:28",https://www.instagram.com/p/DTch62SjWDZ/,"IG image",,Livstid,21837,13861,178,4,2,7,6
18087608792094834,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","💃🎄🕺🏽 Imorgon, tisdag, är det tjugondag Knut och julen ska dansas ut.

Men i Vetlanda dansades det redan i lördags runt den fina Sjunnen-granen under ledning av Hvetlanda Gymnastikförening.

/Erica, helgreporter",22,"01/12/2026 06:37",https://www.instagram.com/reel/DTagM6FiPsf/,"IG reel",,Livstid,10546,8105,135,5,0,0,2
18119003215562186,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Ebbe, 3 år,  var med på HV:s tifo 🏒 

Supportern Ebbe svävar fortfarande på moln efter att han var med på tifot i HV71:s senaste hemmamatch. 
⚪️🟡🔵
Och inför kvällens möte mot Timrå skickar han iväg tips till spelarna på isen.

📲 Hör mer i appen Sveriges Radio.

Bild: @nbstifo",53,"01/09/2026 23:54",https://www.instagram.com/reel/DTUo2yFCDoJ/,"IG reel",,Livstid,24494,17071,680,55,9,6,30
18545572807024342,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Efter över 120 år så slog Jönköpings teater igen i april 2025 för en ”historiskt stor” renovering.
Utvändigt har framförallt taket, fasaden, alla fönster och balkongerna renoverats. Invändigt har alla 353 sätena klätts om, en ny matta lagts, ventilationen och serveringsutrymmet förbättrats.
- Budgeten låg på 15,5 miljoner ungefär, och den har vi hållt. Det blev till och med billigare, säger Marcus Johansson Lager, förvaltare av kommersiella fastigheter i Jönköpings kommun.
Den 7 februari öppnar teatern igen med en föreställning fylld av lokala förmågor i många olika genrer och sen följer en vår med humor, opera, musik och magi.
- Det är många, både artister och publik, som saknat teatern, säger Josefin Stenfeldt, koordinator för konsertverksamheten på Destination Jönköping.

Jönköpings Teater byggdes år 1904 och ritades av stadsarkitekten August Atterström.

/Karin, reporter",0,"01/09/2026 06:56",https://www.instagram.com/p/DTS0koiCBuZ/,"IG carousel",,Livstid,30540,13498,377,5,1,3,7
17906436471165582,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Ett 20-tal hyresgäster i tio lägenheter behöver hitta ett nytt hem efter branden i utkanten av gamla stan i Eksjö i slutet av december.

Monica Rydholm hade bott i lägenheten i en månad bara när branden bröt ut. På kvällen den 28 december hade hon precis plockat upp en flyttlåda till och satt sig i soffan när det knackade på dörren.

- Öppnade, och då stod grannen och sa att jag behövde komma ut för att det brann! 
- Jag har inte tänkt än, jag har inte känt efter, det går inte...

I hennes lägenhet är det inte elden som gjort skada,  utan vattnet. Kanske kan hon rädda ett eller två fina skåp, resten är förstört.

Nu letar hon med ljus och lykta efter en ny lägenhet till henne och hundarna, bland annat genom grupper i sociala medier. 
- Jag bor i en väns lägenhet och där kan jag stanna nån vecka till. Sen kan jag få ta mig till sonens lägenhet och vara några dagar, men jag hoppas att jag så snart som möjligt ska hitta nånting. Gärna möblerat för jag har ju ingenting.
Flerfamiljshuset på Västerlånggatan kommer ta ett och ett halvt år att renovera eller kanske bygga om på nytt tror hyresvärden.  
- Då vill jag gärna flytta tillbaka.

/ Karin, reporter",0,"01/09/2026 06:38",https://www.instagram.com/p/DTSybZPiDWK/,"IG carousel",,Livstid,39352,17348,191,1,1,5,31
18108507004635926,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","🌳 Nils Hägglund har lite att stå i idag.
Han och hans kollegor formklipper ett hundratal lindar på Östra Storgatan och dess sidogator i Jönköping.
- Vi klipper dem för att det inte ska bli för trångt för fordon som ska köra in här, och för dem som bor här eller har butiker. Och det ser ju snyggt och prydligt ut när de är välansade. 

/Karin, reporter",0,"01/09/2026 06:21",https://www.instagram.com/p/DTSwjKgiEX9/,"IG carousel",,Livstid,30130,13249,302,5,1,2,16
18083366684128346,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","VART TAR SNÖN VÄGEN? ❄️ ❄️ ❄️ 
När det inte räcker med att ploga gatorna, när vallarna blir för stora, måste snön helt enkelt transporteras bort.
En snöslunga, en traktor och tio lastbilar som kör skytteltrafik rensar bussgatan Lovisagatan på snö idag och en mindre plog kör trottoaren.
❄️
- Snön körs till Rödjorna vid gocartbanan uppe på Axamo där vi fått tillstånd från Länsstyrelsen att tippa snö, som ju är ett avfall som inte får dumpas på annan plats. Det kan ju innehålla tex oljerester, hundbajs och annat, säger Gustav Elmdahl som ansvarar för snöröjningen i Jönköpings kommun. 

/Karin, rullande reporter",0,"01/09/2026 05:08",https://www.instagram.com/p/DTSoNWSiNJg/,"IG carousel",,Livstid,55423,29086,817,62,11,17,50
18213593314311544,17841401739888997,p4jonkoping,"P4 Jönköping Sveriges Radio","Gabriel Löwenhamn, Sigge Gradin och Joel Frackowiak  spelar handboll i Sundsvalls HK, P16, ett av 421 anmälda lag till Hallbybollen i Jönköping där runt 5.500 barn och ungdomar spelar hela helgen.
Många av dem bor i skolsalar på luftmadrasser på golvet.
Här berättar killarna hur det är.

/Pernilla, reporter
P.s I radio berättade dom också hur det luktar i en sovsal 😂D.s

#hallbybollen #hallbybollen2026",34,"01/05/2026 00:56",https://www.instagram.com/reel/DTH3TMHjfQp/,"IG reel",,Livstid,15898,11693,149,18,1,3,15
18117860002599059,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Nu är det vinter på allvar! ❄ Hur har du det i snön där du bor? Hur ser det ut? Skicka gärna bild! 📸 Och kommer du iväg till jobbet? ⛄ /Micke & Olle",0,"01/04/2026 20:00",https://www.instagram.com/p/DTHWUrhANnD/,"IG image",,Livstid,3496,2219,28,0,1,0,0
18110795131715850,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Snön har vräkt ner över länet i helgen och många har påverkats av ovädret! ❄⛄🌨 Våra reportrar Olle Tyrbo och Hanna Lithner har i dagarna varit i Oskarshamn och Mönsterås kommun för att prata med några av dom.

1. Vieronika Lazarieva erbjuder sig att skotta åt andra - allt för att göra världen lite snällare.
2. Rikard Larsson och Jonas Bärneheim kör bandvagnar och hjälpte bland annat de som satt fast i fredags natt.
3. Osama som jobbar inom hemtjänsten gör vad han kan för att få ut varm mat till de äldre.
4. Edvin Moberg fick hjälpa flera bilar, och en buss, från diket i helgen med hjälp av sin EPA.
5. Johan Arvidsson jobbar med att köra snöplog och menar att helgen är ""det värsta han varit med om"".
6. Siv och Janne har fått minst 73 centimeter snö utanför dörren vilket också gjort att det det blivit störningar i tv-sändningarna.
7. Erik Bergstrand är snöansvarig på Hjortberget och jublar över snön som gör att skidbacken snart kan öppna.
8. Roger Olsson skottar fram busskurerna. 

📲 Lyssna på intervjuerna i vår app - Sveriges Radio!",0,"01/05/2026 04:08",https://www.instagram.com/p/DTIOK1rDXH6/,"IG carousel",,Livstid,12769,5245,150,1,0,0,8
18353324272201887,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Det är riktigt vackert vinterväder i länet med riktigt låga temperaturer i natt! Var finns du och vad visar termometern? Hur håller du dig varm? 🥶 /Annika, Maria och Gabriel",0,"01/06/2026 20:09",https://www.instagram.com/p/DTMg2IvgLQz/,"IG image",,Livstid,3650,2276,31,0,0,11,2
18109111894565055,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Dags att försöka fylla en ny bingobricka, nu med saker kopplat till den senaste tidens väder! ❄😃 Skriv här eller skicka ett sms till 0480-45 80 80. /Micke & Emma",0,"01/07/2026 20:03",https://www.instagram.com/p/DTPE9BTCbc6/,"IG image",,Livstid,5047,3067,21,1,0,2,2
18091950427778467,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Då var det fredag igen och dags för helg! 🙌 Vad ska du hitta på? Ska du kanske damma av skidorna? Åka pulka? Eller bara ha en lugn helg hemma? Berätta! 😃 /Micke & Emma",0,"01/08/2026 20:11",https://www.instagram.com/p/DTRqqeiD7_p/,"IG image",,Livstid,4042,2605,26,0,0,4,1
17851161885617897,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Nu känns det som att det här året är igång på allvar. Så vad har du för förhoppningar på 2026? 🤔📆 /Micke & Emma",0,"01/12/2026 20:07",https://www.instagram.com/p/DTb9YrpDXPj/,"IG image",,Livstid,4067,2573,23,0,0,1,1
18112170595620467,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Har du isgata utanför fönstret, eller finns det annat som gör att du kan få in ordet ""glatt"" i en mening idag? Berätta om läget hos dig! Annika, Maria, Gabriel",0,"01/13/2026 20:30",https://www.instagram.com/p/DTek0LGj1lG/,"IG image",,Livstid,3508,2219,29,1,0,0,0
18333743164241032,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! I går kväll var det partiledaredebatt i riksdagen och det är inte ovanligt att det blir lite dålig/obekväm stämning vid dessa debatter. Så nu undrar vi: När blir DU obekväm? 😬 /Micke & Emma",0,"01/14/2026 20:12",https://www.instagram.com/p/DThHjC2jp4z/,"IG image",,Livstid,3704,2369,21,0,0,0,0
18084649505162687,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","I Mörbylånga kommun får barnen nu klassisk husmanskost som en alternativ rätt några gånger under våren eftersom man upplever att kännedomen om husmanskost håller på att försvinna. Och handen på hjärtat - hur ofta äter du själv riktig husmanskost? Håller den på att dö ut till förmån för tacos, pizza, hamburgare och tryffelpasta? // Micke, Emma & Gabriel

📸Tove Eriksson/TT",0,"01/15/2026 20:01",https://www.instagram.com/p/DTjrFdUkT8y/,"IG image",,Livstid,6334,3666,53,1,0,10,2
18035889422746394,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","VAD SKA DU ÄTA IKVÄLL? 🍔🍕🍎
Helgen är på  ingång och under dagen har vi pratat mycket mat i kanalen. Därför undrar vi vad som står på bordet hemma hos dig ikväll? Klassisk fredagstacos? Chips och dipp? Sushi? Eller kanske gröt? 
Hör av dig till oss och berätta! / Hanna, Olle och Julia",0,"01/16/2026 05:50",https://www.instagram.com/p/DTkufonjMtp/,"IG image",,Livstid,4555,2888,25,0,0,8,1
18054070610398215,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Goood morgon! Den tredje måndagen i januari brukar kallas för ""årets deppigaste dag"" (Blue Monday). Men så vill vi inte ha det! Hur gör du en trött måndag lite roligare? Berätta!! 🥳🎉🎈 /Micke & Emma",0,"01/18/2026 20:23",https://www.instagram.com/p/DTrcBTbjEjw/,"IG image",,Livstid,5213,2912,21,1,0,3,2
17845140300672266,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! I dag är vi nyfikna på ditt första motordrivna fordon! 🚘 Hade du bil eller moppe? Har du något kul minne kopplat till fordonet? Kanske en bild? Berätta om ditt första fordon 😃🛵 /Micke & Emma",0,"01/19/2026 20:03",https://www.instagram.com/p/DTt-fswAjfg/,"IG image",,Livstid,3177,1980,18,0,0,1,0
17958805013901792,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Starka solstormar levererade norrsken i en massa olika färger över stora delar av Sverige under måndagskvällen. De här bilderna fångade Peter Nilsson från Lopperstad på Öland.

Såg du norrskenet?

💜💚❤️💙",0,"01/20/2026 00:26",https://www.instagram.com/p/DTucnjFFtbD/,"IG carousel",,Livstid,6980,3245,154,3,0,0,2
17870674452530698,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Idag, när det är Kramens Dag, passar vi på att sprida värme och kärlek omkring oss. Vi behöver det! 🤗 Vem, eller vilka, förtjänar en STOR kram idag? Grannen som hjälpte till att skotta i förra veckan? Barnens lärare? Eller kanske din favoritförfattare? / Annika, Maria & Gabriel",0,"01/20/2026 20:02",https://www.instagram.com/p/DTwjLYxiHZ8/,"IG image",,Livstid,2445,1666,16,3,0,3,0
18081574247190148,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Skatteverket har presenterat de vanligaste babynamnen 2025 men hur står det till med de lite mer ovanliga? 🤔 Har du ett ovanligt namn? Du kanske inte är en av de 10 i Sverige som råkar heta något så ovanligt som Rullgardina - men du kanske är, eller har varit, ensam om ditt namn i många sammanhang? Hur är det att heta just det? Och vet du varför du fick just det namnet? // Svante",0,"01/21/2026 02:47",https://www.instagram.com/p/DTxRj5hDQcZ/,"IG image",,Livstid,3958,2444,21,0,0,0,0
17857293303544439,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","STÄLL EN FRÅGA! Den här morgonen träffar vi EU-experten Ylva Nilsson för att bland annat prata om Grönland, tullar och Trump. Har du en fråga till Ylva om detta, skriv i kommentarsfältet! /Micke & Emma",0,"01/21/2026 20:07",https://www.instagram.com/p/DTzIis2E4xs/,"IG image",,Livstid,2651,1753,10,0,0,0,1
17954433708058548,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Energidrycker kan innehålla höga halter av koffein och nu vill Livsmedelsverket få ner konsumtionen bland unga. Dricker du energidrycker? Pratar du med ditt barn om riskerna? // Maria & Anja

Foto: Anders Wiklund/TT",0,"01/22/2026 00:24",https://www.instagram.com/p/DTzmBWYlkgr/,"IG image",,Livstid,2766,1728,17,0,0,3,2
17844185040680352,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Under julhelgen inträffade en tragisk händelse i Oxelösund där två yrkesfiskare omkom i en fiskebåtsolycka. Och det finns många arbetsplatser där faran ständigt är närvarande. Vad är farligt med ditt jobb? /Micke & Emma",0,"01/22/2026 20:11",https://www.instagram.com/p/DT1tzNsAvXc/,"IG image",,Livstid,2897,1842,13,0,0,1,0
17991740504752209,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! En trend just nu är att folk delar med sig av saker från 2016. Det kan exempelvis vara foton på hur man såg ut eller musik man lyssnade på det året 😃 Vad gjorde du 2016? /Micke & Emma (så såg vi ut 2016 👇)",0,"01/25/2026 20:05",https://www.instagram.com/p/DT9bfrVlTB5/,"IG image",,Livstid,4983,2942,32,0,0,0,1
18300076018277231,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","FLASHMOB! Vad gör du exakt klockan 07:15 i dag? Ta en bild 07:15 och lägg upp den i kommentarsfältet! 📸 Nu funkar det inte riktigt i kommentarsfält på Instagram, men i vår Facebooktråd kan du lägga upp bilden 😃 /Micke & Emma",0,"01/26/2026 20:07",https://www.instagram.com/p/DUAAgrpD_vE/,"IG image",,Livstid,7312,4324,66,0,0,2,5
17995699907902487,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","I morse träffade vi Sergio från Vimmerby som håller på och bygger en hel stad av LEGO, men nu undrar vi vad du byggde senast?  En fågelholk, en båt, ett pepparkakshus eller kanske en klätterställning till barnen? 
Berätta! Annika, Maria och Gabriel",0,"01/27/2026 20:30",https://www.instagram.com/p/DUCn8lKAfxg/,"IG image",,Livstid,2341,1489,17,0,0,0,0
18078354467522888,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","2026 års majblomma är döpt till ”Gladare vardag”. Vad har gjort dig glad i dag? /Svante & Julia

Foto: Pixabay",0,"01/28/2026 04:08",https://www.instagram.com/p/DUDcbXOipzk/,"IG image",,Livstid,2313,1493,10,0,0,0,0
18073643504614313,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! I går släpptes en ny upplaga av Svenska Akademiens ordlista med 2 800 nya ord, samtidigt som 1 500 plockats bort. Om du fick välja ett dialektord som skulle hamna i ordlistan, vilket hade du valt? 😃 /Micke & Emma

(📸 Foto: Daniel Larsson/SVD/TT)",0,"01/28/2026 20:19",https://www.instagram.com/p/DUFLeeeEiBS/,"IG image",,Livstid,1931,1203,7,0,0,0,0
18122260006563004,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Vi inne i den mörka och tunga perioden på året som kallas oxveckorna. Vi vill försöka ta oss ur det genom att peppa igång med en spellista av goa låtar! Vilken låt måste finnas med på spellistan och varför? 😃🎶 /Micke & Emma",0,"01/29/2026 20:11",https://www.instagram.com/p/DUHvXHqiFYD/,"IG image",,Livstid,2632,1664,17,0,0,5,1
17899864239225939,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","Snart kör vi igång! 🏆 Anmälan öppnar 2 februari.

#viifemman #sverigesradio #p4kalmar",19,"01/30/2026 04:04",https://www.instagram.com/reel/DUIk_tkjU3Y/,"IG reel",,Livstid,2577,1823,23,0,0,0,0
17927491740188646,17841400888136268,p4kalmar,"P4 Kalmar – Sveriges Radio","God morgon! Då var det dags för ännu en klämdag. Hur ska spendera den? Berätta vad du hittar på denna fredag! 😃⛷️🎯 /Micke & Emma",0,"01/01/2026 20:15",https://www.instagram.com/p/DS_pou7jqXh/,"IG image",,Livstid,4120,2591,21,0,0,0,0
